id,text,label
9303,إنْ وافقَ النجمُ السعيدُ هلاَله كان الوجودُ على ساقٍ واحدٍ فإن انتفى عينُ التواصُلِ منهما نقص الوجودُ عن الوجودِ الراشد فانظر بقلبك أين حظك منهما في الرزقِ أو في العالم المتباعد,not_applicable
9300,@soldier2017kg العالم كله يعلم انكم الطغات وروسيا هي الدولة الوحيدة في العالم التي وقفت ضدكم وستنجح في تحطيمكم,not_applicable
4713,", أَشْعُرُ أَنَّ اللَّهَ يَظَلُّ يُذَكِّرُنِي بِأَنَّ الثِّقَةَ بِهِ هِيَ ضَرُورَةٌ فِي حَيَاتِي، وَأَنَا بِالتَّأْكِيدِ أَشْعُرُ بِالرَّوْعَةِ.",hope
875,@SalahBatis الصحيح صلاح باتيس مع رشاد العليمي اماحضرموت فهي حره لايمثلها من امثالك عبيد توكل والاخوان المسلمين انت وامثالك عار على حضرموت,hate
1431,معقوله كلمه تغيّر حالي معاك تشكك فيني وبغلاك ! وانت الروح في قلبي و وريده ❤️,hope
8600,@MayadinPress كلوا خرا من الآخر قرطة عصابات تعمل بأوامر السفارات,not_applicable
6868,خَلِيلىَّ رُوحَا مُصعِدَينِ فَسَلَّمَا عَلَى نِسوَةٍ بالعابِدَينِ مِلاحِ فَإِن أَنتُما كَلَّمتُمَاهُنَّ فَاشكُوا دَوَىً دَنَفاً يَزدَادُ كُلَّ صَبَاحِ إِلَى مُطفِلٍ مِنهُنَّ مَهضومَةِ الحَشَا مُسَلسَلَةِ المَتنَينِ وَهيَ رَداحَ لَقَد تَرَكتنى ما أَعِى لِمُحَدِّثٍ حَدِيثاً وما اَروى بَبردِ قَراح,not_applicable
4643,@ahdamo12 انت مصدق هذه الروايه؟ انت كذه تخدع نفسك. استراتيجية الحرب وتقاطع المصالح بما يخدم المشروع الحوثي وتقويته الحرب ليست مواجهة عسكريه فقط هناك حرب اعلاميه واستخباراتيه وسياسيه وفكريه الحوثي يريد ان ينتزع شرعية الجمهوريه,not_applicable
5080,"@wqwq3322 @AAlkha89 @dalhusain احد مشايخ الوهابية يؤكد ان الامام البخاري والامام مسلم خالفا عقيدة اهل السنة والجماعة في مسألة اللفظية ويحلف بالله ان جميع الاعتذارات لهم مردود عليها ولا تنهض. اعتبر الشيخ عبدالقادر الحسين اتبع الامامين البخاري ومسلم, الا اذا كنت تكفر الامامين. https://t.co/AWwzDhgvHP",hate
5783,افشخ معلق ف الاوليمبياد,not_applicable
8995,:  maind  ينتقد فتنه البنت داخل البيت ولما يتعرف علي بنت يطالبها انها تتكشخ وتتدلع ارخ الحبل للي عندك وه…,hope
9559,شوف بطلات الاوليمبياد في السباحه هتلاقيهم في منتهي الرشاقه والاتوثه هي بتقوي العضلات في كل الجسم,not_applicable
7759,انا بتكلم علي الاوليمبياد و المصري اللي كان في رفع الاثقال,not_applicable
9026,لقاء العقبة هو ضرب من ضروب طعن أهلنا في الضفة الغربية والقدس وشعبنا الفلسطيني في الظهر، وهو عون للمحتل الغاصب على من يدافع عن حقه ويدفع عدوه. #قمة_العار,not_applicable
9291,لاعب مصري رفع علم السعوديه في الاوليمبياد󾍁 يا جحش ده مش دوره رمضانيه󾰮 يخرب بيت البهايم 󾌽,not_applicable
2856,عَصى عاذِليهِ وَاِعتَرَتهُ لجاجَةٌ فَرَتهُ نِزاعاً وَالمُحِبُّ نَزوعُ عَرَتهُ خُطوبٌ شَرَّدَت نَومَ عَينِهِ وَلَيسَ لِعَينِ المُستَهامِ هُجوعُ عَزاؤُكَ لا تُغلَب عَلَيهِ فَإِنَّهُ هُوَ الدَهرُ إِن يُؤمَن فَسَوفَ يَروعُ عَصى عاذِليهِ إِن أَطاعَ حمامَهُ وَيَعصي الفَتى في حُبِّهِ وَيُطيعُ,not_applicable
1861,: تعلمت منك الحب والاكتفاء روز,not_applicable
2659,ودَّعتُ حِبَّي وفي يَدي يدُهُ مثلَ غريقٍ وبهِ تَمَسَّكْتُ ورُحْتُ عنهُ وراحَتي عطِرَتْ كأنَّني بعدَهُ تَمَسَّكْتُ,not_applicable
3384,@al0o0sh5 @ALMRISEUL من ابسط حقوقك شجع بيدك ورجلك بس لما نتقابل في الملعب وندعسكم كالعاده اعترفو قولو الهلال اقوى مننا الهلال داعس علينا من سنوات قولو فرق سنوات ضوئيه بينهم وبيننا !! مو تقعدون تبكبكون امام العالم تحكيم وتحكيم وانتم مقتنعين ان الهلال اقوى منكم بمراحل,not_applicable
9415,@ALMRISEUL الحقيقه ان فريقك وضيع ومن المستحيل تسترجلون وتجبونها من الملعب لازم يدفونك بالحكم المحلي وتاخذ دوري وتلعب بكاس العالم غيرها تبطين ياام زكي🤣,not_applicable
9622,وَقَومٍ إِن دَجا لِلنَقعِ لَيلٌ فَهُم أَقمارُهُ بَينَ الصفوفِ أَنختُ بِهِم رَجاءً مُضمَحِلّا مِنَ الإِرقالِ وَالوَخدِ العَنيفِ وَإِن غَنّى الحَديدُ فَهُم سُقاةٌ يُديرونَ الكُؤوسَ مِنَ الحُتوفِ فَصادَفتُ الرَبيعَ مِنَ العَطايا وَكُنتُ مِنَ الإِضافَةِ في مَضيفِ فَيا لَكُمُ أُناساً إِن أَضافوا حَسِبتَهُم ضُيوفاً لِلضُيوفِ هُمِ الحَلماءُ إِلّا أَن يُضاموا فَإِن ضَيَّموا فَجُهّالُ السُيوفِ,not_applicable
7808,دلوقتي عندها اربع سنين .... ومحدش يقدر يكلمها ... سبحان الله,not_applicable
8215,كفى بسراجِ الشيب في الرأس هادياً إلى من أضلَّتهُ المنايا لياليا أمِنْ بعد إبداءِ المشيبِ مقَاتلي لرامي المنايا تحسبينيَ ناجيا غدا الدهرُ يرميني فتدنو سهامُه لشخصي وأَخلِقْ أن يصيب سَواديا وكان كرامي الليلِ يَرْمي ولا يرى فلما أضاء الشيبُ شَخْصِي رآنيا,hope
6886,حي المنازل بين حمَّة فاللوى إن كنت مشتَغِلاً بهن عميدا يا برق حمة ما فعلت على البلى لا زلت يصحبك الغمامُ سديدا فلئن بكيت لأبكين صبابة ولئن صبرتُ لأصبرنَّ جليدا,hope
4733,فقدتُكِ يا كنيزةُ كلَّ فقدٍ وذُقتِ الموت أولَ من يموتُ فقد أوتيتِ رحبَ فمٍ وفرجٍ كأنك من كلا طَرَفَيكِ حُوتُ ويابسةُ الأسافلِ والأعالي كأنكِ في المجالس عَنكبوتُ عظامٌ قد براها السُّلُّ برياً فما فيها لبعض الطير قوتُ وإن غنَّيتِ زنَّيت الندامى فلا عَمِرتْ بحضرتك البُيوتُ رُزقتُك ليلةً فرُزقتُ رزقاً بوُدِّي أنه أبداً يفوتُ سأقترحُ السكوتَ عليك دهري فأحسنُ ما تُغنينَ السكوتُ,not_applicable
3331,كَم مِن يَدٍ لِلوَردِ مَشكورَةٍ عِندي وَلَيسَت كَيدِ النَرجِسِ الوَردُ يَأتي وَوُجوهُ الرُبى تَضحَكُ عَن ذي بَردٍ أَملَسِ وَقَد تَحَلَّت بِعُقودِ النَدى نابِتَةٌ في الأَرضِ لَم تُغرَسِ وَلَن تَرى النَرجِسَ حَتّى تَرى رَوضَ الخُزامى رَثَّةَ المَلبَسِ وَتُخلِقُ النَكباءُ ما جَدَّدَت أَيدي الغَوادي في سَنا السُندُسِ هُناكَ يَأتيكَ غَريباً عَلى شَوقٍ مِنَ الأَعيُنِ وَالأَنفُسِ,not_applicable
8864,@Aya83250491 والله لو حساب الونس كان استقعدوا لهم ما خلوهم الا لما يحذفونها اما لهم ال 🐕 قعدوا يطبلون لهم ويدرون انه كذب ال 🐄,not_applicable
8498,رفعت للمجد فيكم كعبَة ظل ركن المجد منها يستلم فإذا ما حج منكم واحدٌ قيل هذا حرم زار الحرم,not_applicable
6404,تقلب الاجواء واشتداد البروده يتعب والفقراء الله يكون بعونهم وعون كل مسلم,hope
8214,@zainabera @Hber_iq اذا السوداني شريف خلي يعلن براءته من حزب الدعوة لان الان هم يهود السلطة مثلما كان يسميهم محمد باقر الحكيم فعلوا كل خسة وعار واذلوا وركعوا العراق عامة والبخصوص الجنوب كما تسميهم حضرتك بالشروگية,hate
9316,مَرَى الدَّمعَ مِن عَينَيكَ دارٌ مُحِيلَةٌ بِفَيضِ الحَشا تَسفِى عَلَيها دَبُورُها عَهِدتُ بِها سِرباً أُمَيمَةُ فِيهِمُ وَلَم يَدعُ بِالبَينِ المُشِتِّ أَمِيرُهَا وَقَفتُ فَأَقرَأتُ السَّلامَ فَلَم تُبنِ جَواباً وَلَم تُعرِب لِمَن يَستَحِيرُهَا فَحَمِّل نَوَاها عَنسَلاً شَمَّرِيَّةً يُشَدُّ عَلَى مِثلِ السَّفِينَةِ كُورُها شَدَدتُ عَلَيها الرَّحلَ لَمَّا تَكَبَّرَت عَلَى الفَحلِ أَو أَبدَى اللِّقاحَ خُطُورُها إذَا هِىَ خَافَت خَفقَةَ السَّوطِ لَم تَزَل كَأَنَّ بِها لَمّاتِ جِنٍّ تُطِيرُهَا أُمَيمُ احفِظى نَقضَ القُوَى إِن تَذَمَّرَت كٍلابُ العِدَى دُونِى وَهرَّ عَقُورُهَا وَلَن يَنقُضَ الهِجرَانُ عَقداً عَقَدتُهُ إِذا مَلَّ مِن نَقضِ القُوَى مَن يُغِيرُهَا أُمَيمُ أَما الدُّنيا بِعائِدةٍ لَنا كَما قَد مَضَى أَم كَيفَ يُرجَى كرُورُهَا,hope
7060,@drmgaweesh اليد الوسخه قاتله للسنه اما اليههههوووذ احبائهم,hate
2096,لا يوجد رجل لا يحِب النساء !.. لكن هناك رجل اقتنع بان احداهن تكفِيه ...!! هذا هو حِبيبي...!! .... عمو,hope
2003,ودي اروح اتسدح بالحوش واتابع بهالجو الجميل بس خايفه🙃💔.,hope
8274,"هاذي تم اصدارها بعد احتلال بغداد على يد امريكا 2003، تم نشر قائمة المطلوبين على التلفاز عن طريقه ""اوراق اللعب"" كان المطلوبين من حكومة صدام حسين و ابنائه … https://t.co/yCDtLyf5Ej",not_applicable
8615,@3l3ff الفقراوي انجس من ذنب الكلب,not_applicable
8020,أَثِقُ فِي قَرَارَاتِي وَخُطْوَاتِي.,hope
5017,@Doliprane_aie المغرب يطالب بالحدود التاريخية لأنه دولة عريقة و الجزائر تدافع عن الحدود الموروثة عن الإستعمار لأنها دولة صنيعة فرنسا,not_applicable
546,@fletinfaiy @sulaiman_am0 تعلم كيف تكتب عربي يالذيل الفارسي,hate
1449,الحب لا يعرف سن ولا مله ولا زمن ولا ظروف الحب مساحه شاسعه خارج حدود المنطق !,hope
8182,@MohammadGharawy الخردة 😅😅😅 النظام الارهابي الايراني سيزول قريبا,not_applicable
6900,@hussinalezzi5 هو رئيس لقطيع من السرق والحراميه بقايا عفاش وال الأحمر لن ينعم اي أمن وأمان دون عودة دولة الحنوب العربي نكررها منذ ٩٤ لن تكون هناك دولة في صنعاء او اي شبر في الشمال ما لم تعود دولتنا والايام بيننا,hate
2610,الاوليمبياد المره دي اثبتتلنا حاجتين مهمين جداً .. ان ممكن يتحداك واحد يهودي بتحصل عادي ،، وان مش كل ساره احمد تبقي فيك اكونت 󾌰 rio2016 󾓪󾓮,not_applicable
1900,رساله من قلبي لاهلي في الموصل هي و فلسطين و بورما و مصر وجميع بلاد المسلمين رب يا قوي…,hope
3920,@Zahraa_alyemen يا شيلة الشيطان ويا عبيد ايران الوعد في الميدان سيل العرم قادم,hate
2757,العراق لحد دلوقتي 3كور في القائم وبتاع 5انفرادات ضايعه من اقوي الفرق اللي لعبت في الاوليمبياد,not_applicable
6124,المفروض يدخلوا شغل البيت ف الاوليمبياد وهنلم منجم دهب والله هلكاااااااااااانه😢,not_applicable
6397,انت غبي يالا كان بيلعب الاوليمبياد اللي ابوتريكه راحها بتاع عمر جابر وصلاح 😀😀,not_applicable
1885,الذاتُ تشهد في المجلى وليس لنا حكم عليها بنعتٍ لم يزل فيه إلا تحوّلها إلا تبدّلها في كلِّ مجلى وهذا فيه ما فيه في العقل لا في نصوصِ الشرعِ فالتزموا قولَ المشرِّعِ إذ كان الهدى فيه فليس من صور أدنى ولا صور عليا تشاهد إلا حكمها فيه فإنْ رأت حجراً وإن رأت شجراً وإنْ رأت حيواناً كلها فيه هو الوجود ولكن ما حكمت به فإنه عين أعيانٍ بدتْ فيه,hope
9669,اليوم الل مش بشوفها فيه بيبقا يوم كئيب اوي 👼❤❤,not_applicable
5738,@mos__88 @Eyaaaad كلامك ماله اي علاقه بالتحضر ترا انت مايع بزياده,hate
8530,اللي بعرفه ان الدول بتتنافس في الاوليمبياد لرفع علم بلادها فخرا واعتزازا، بس انه تشتري لعيبه بس علشان تفوز بالميداليه؟ مسخره البحرين و قطر,not_applicable
5890,قولا لِمَن كَتَبَ الكِتابَ بِكَفِّهِ إِرحَم فَدَيتُكَ ذِلَّتي وَخُضوعي مازِلتُ أَبكي مُذ قَرَأتُ كِتابَكُم حَتّى مَحَوتُ سُطورَهُ بِدُموعي,not_applicable
2097,*الله اكبر الله اكبر لا اله الا الله* *الله اكبر الله اكبر ولله الحمد* مبروك فك حصار حلب,hope
9144,أَبا العَبّاسِ بَرَّزتَ عَلى قَومِ كَ آداباً وَأَخلاقاً وَتَبريزا فَلَو صُوِّرتَ مِن شَيءٍ سِوى الناسِ إِذاً كُنتَ مِنَ العِقيانِ إِبريزا وَلم يُعلِكَ إِلّا كَرَمُ النَفسِ بَلى فَإِزدَدتَ بِالمُعتَزِّ تَعزيزا فَأَنتَ الغَيثُ إِذ يَسجُمُ وَاللَيثُ إِذا يُقدِمُ وَالصارِمُ مَهزوزا فَأَمّا حَلبَةُ الشِعرِ فَتَستَولي عَلى السَبقِ بِها فَرضاً وَتَميِيزا بِإِحكامِ مَبانيهِ وَإِبداعِ مَعانيهِ وَلا يوجَدُ مَغموزا وَإِن جَنَّستَ لَم تَستَكرِهِ القَولَ وَإِن طابَقتَهُ طَرَّزتَ تَطريزا مَدىً مَن رامَهُ غَيرَكَ أَنضاهُ وَأَبدى مِنهُ تَقصيراً وَتَعجيزا فَأَمّا دافِعوا فَضلِكَ بِالظُلمِ فَجَوَّزنا عَلَيهِم ذاكَ تَجويزا,not_applicable
5692,RT @wal_b9: @al0o0sh5 @ALMRISEUL الهلال جرجركم من سيدني إلى كوكيو وافريقيا وأوروبا جات على اسرائيل,not_applicable
499,مريم مدحت لو مرعبتنيش قبل اي نتيجه ليها تتحرق. بتحسسني ان مفيش امل هتعيد السنه يا اما هيطلعوها ب6 مواد و فالاخر هييه نجحت يا شيخه منك لله????????,not_applicable
5624,: فرحه اهالي ينبع بعد تحرير مدينتهم من ظلم داعش الوهابيه، بعد التحرير حلقت لحايا واحرق النقاب الداعشي و زغردت النساء,hope
836,@SaleemAldulimi مصيره مصير ابو لؤلؤة المجوسي جهنم,hate
3471,ما أَنسَ لا أَنسَ غَياثاً وَقَد أَنشَدتُ يَوماً شِعرِيَ المُنتَخَب فَقالَ ما قَصَّرَ هَذا الفَتى لَكِنَّ هَذا الحَرفَ كَيفَ اِنتَصَب فَصَكَّهُ مَن كانَ مِن خَلفِهِ فَقالَ ما هَذا جَوابٌ يَجِب فَقالَ هَذاكَ لَهُ هَكَذا يَكونُ لِلقِبطِ جَوابُ العَرَب أَأَنتَ تَدري النَصبَ مِن غَيرِهِ مِن دونِ ذا تَقرُبُ مِنكَ القَرَب,not_applicable
4697,@MohamadAhwaze اللهم اهلك هذا النظام الفاسد الارهابي الرافضي اللهم عليك بالخمئي ومن علي شاكلته,hate
6280,@gamal_helal وهو السعودية الي عاملة مسلسل معاوية ارفع مننا يعني ما هي احط شانا وهي قاصدة بده تستفز الروافض ليس الا علشان يظهروا المجوسي ده يصورة البطل وابن سلمان في نفس الوقت ماضي في التطبيع مع اسرائيل تيجي كيف دي علي راي محمود يس؟؟,hate
8742,لون حياتك بحب وطاعه الله فهي طويله قصيره ... ايمان تقوه,not_applicable
2171,أَيا ماجِداً مُذ يَمَّمِ المَجدَ ما نَكَص وَبَدرَ تَمامِ مُذ تَكامل ما نَقَص سَتَخلُصُ مِن هذا السَرارِ وَأَيُّما هِلالٌ تَوارى بِالسِرارِ فَما خَلَص بِرَأفَةِ تاجِ المِلَّةِ الملكِ الَّذي لِسُؤدُدُهِ في خُطَّةِ المُشتَري خِصَص تَقَنَّصتَ بِالأَلطافِ شُكرى وَلَم أَكُن عَلِمتُ بِأَنَّ الحُرَّ بِالبِرِّ يُقتَنَص وَصادَفتُ أَدنى فُرصَةً فَاِنتَهَزتُها بِلُقياكَ إِذ بِالحزم تنتَهز الفُرَص أَتَتني القَوافي الباهِراتِ تَحمِلُ ال بَدائَعَ مِن مُستَحسِنِ الجِدِّ وَالرُخَص فَقابَلَت زَهرَ الرَوضِ مِنها وَلَم أَرِع وَأَحرَزتُ دُرَّ البَحرِ مِنها وَلَم أَغُص فَإِن كُنتُ بِالبَبَّغاءِ قِدماً مُلَقَّباً فَكَم لَقَبٍ بِالجورِ لا العَدلِ مُختَرِص وَبَعدُ فَما أَخشى تَقَنُّصَ جارِحٍ وَقَلبَكَ لي وَكرٌ وَرَأيُكَ لي قَفَص,hope
9280,مما اعجبني من مقاله الكاتبه القديره د فوزيه البكرفي عن من يحمي حقوق الطفل داخل الاسره وانه ان الاوان ان يهيا المجتمع لمحاسبه كل من يسئ اليه,not_applicable
5678,يومُ رَذاذٍ مُمسَّكُ الحُجُبِ يَضحَكُ فيه السُّرورُ من كَثَبِ ومَجلِسٌ أُسبِلَتْ ستائرُه على شُموسِ البَهاءِ والحَسَبِ وقد جرَتْ خيلُ راحِنا خَبَباً في جَرْيِها أو همَمْنَ بالخَبَبِ والتهَبَت نَارُنَا فمنظرُها يُغْنيكَ عن كلِّ منظرٍ عَجَبِ إذا ارتمَتْ بالشَّرارِ واطَّرَدَتْ على ذُراها مَطاردُ اللَّهَبِ رأيتَ ياقوتةً مشبَّكةً تَطِيرُ عنها قُراضَةُ الذَّهَبِ طافت بها الكاس وهي مترعة مبيضّة العارضين بالحبب فسِرْ إلى المجلسِ الذي ابتسمَتْ فيه رياضُ الجَمالِ والأدَبِ,not_applicable
9039,أَبا قاسِمٍ إِن أَنتَ عاوَدتَ بَعدَها سُؤالَكَ لي في أَمرِ مَن أَنتَ عالِمُه تَقَشَّعَ قُربي مِن سَماءِ مَوَدَّتي وَلَم يَسقِ رَوضاً مِن رِياضِكَ ساجِمُه أَما تَستَحي مِن اَن يُذيقَني اِمرُؤٌ بِمُرِّ جَنىً لِلمَذائِقينَ مَطاعِمُه بَخيلٌ وَلَكِن قَد خَفى عَنكَ بُخلُهُ وَأَنتَ فَمِمَّن لَيسَ تَخفى مَكارِمُه وَلَو كانَ أَهلاً لِلجَزاءِ تَرَكتُهُ قَتيلَ هِجاءٍ ما نَبا قَطُّ صارِمُه وَلَكِنَّني أَعطَيتُ شِعري بِحَقِّهِ وَلَم لا يَصونُ الدُرَّ مَن هُوَ ناظِمُه أَما باعَنا رَخيصاً بِخاتَمٍ فَلا كانَ في الدُنيا وَلا كانَ خاتَمُه,not_applicable
398,انت اللي داخل ممنشني لما بقول نتايج الاوليمبياد زي الخره انت لو مش شايفها خره تبقي اعمي يعني ده مصر كلها بتقول كده,not_applicable
2010,أَشْعُرُ بِأَنَّ السَّلْبِيَّةَ تَشْتَتُ انْتِبَاهِي، لِذَا سَأَعُودُ إِلَى هُنَا وَأَقْرَأُ مَا كَتَبْتُهُ مَرَّةً أُخْرَى,hope
5166,@istayqadha تكملة:اين المنطق من ان تقول انه امريكا دعمت صدام لابادة الاكراد و بعدها غزت العراق فقط انضر لا يوجد منطق و ثالثا بنفسك ترا كيف قسفت العراق ب إسرائيل و بعدها كيف ردت امريكا بسقف مواقع تصنيع النووي الخاص بصدام و رابعا امريكا اصلا ادانت كل شيء قام به صدام ضد الاكراد,not_applicable
5871,احتلال اسرائيل لفلسطين لن يستمر باذن الله يمهل و لا يهمل,hope
9638,@Mmoo_ve هذآ الظاهر انه قاتي أبوه حبشي وقاعد يدور أمجاد وهميه للحبوش,not_applicable
1283,@Hind__344 لاتهمتينن دامك ساكته ولارديتي وجاك كلامك طنشي خليكِ احسن منهم علشان ربي يأجركِ واذا رديتي ردي بكلام يستحون منه يتكلمون عليكِ فيه ثاني مره ودامك محافظه على اهلك وعيالك خليكِ كذا وحاولي تتواصلين معهم لان مهما صار القطيعة شينه وانتم من دىىم واحد الله يهديهم صح مابيني وبين الا شاشه,hope
8257,قلبيْ لعهدِ السرورِ ناسِ والحزنُ مُلقٍ بهِ المرَاسي وما سِوى التّربِ نَعلُ رِجلي ولا سِوى الشّعرِ تاجُ راسي أُرْجي معاشاً إلى لباسٍ بلا معاشٍ ولا لِباسِ يغصُّ بالقارِ جَوفُ دَنّي ويسكنُ العنكبوتُ كاسي فكَم تزوجتُ بنتَ كرمٍ صلّى عليها أبو نواسِ,not_applicable
2448,بمانسبه الاوليمبياد،تفتكروا ايه الشئ الي لو كان رياضه اوليمبيه كانت مصر اتفوقت فيه ؟,not_applicable
4256,@The_Dimashqi @OmayaIbn الجمهورية الشيعية الإيرانية أخطر على العرب والمسلمين تريليون مرة من أي خطر ٱخر. دولة لا يأتي منها إلا المخدرات والشذوذ وزواج المتعة واللطم والشركيات والخزعبلات والقذارات.,hate
1836,أُشْعُرُ بِالْغَضَبِ إِلَى حَدٍّ مَا لِأَنَّنِي أُقُومُ بِكُلَّ هَذَا الْعَمَلِ عِنْدَمَا قَالَ طَالِبٌ وَاحِدٌ فَقَطْ أَنَّهُ قَادِمٌ وَلَكِنْ هَذِهِ هِيَ الْحَيَاةُ وَآمَلُ أَنْ يَكُونَ لَدَيَّ مَا يَكْفِي مِنَ التَّخْطِيطِ حَتَّى يَمُرَّ الْوَقْتُ بِسُرْعَةٍ,hope
9445,الكره تظلم العراق وبالتالي تغادر الاوليمبياد بعد التعادل مع جنوب افريقيا ،، وتتاهل البرازيل رفقه الدنمارك بعد فوزها 4 0,not_applicable
1019,تركي العواد يسيء للسعوديات ياخي انا مستغرب الدرباويه وينهم عنه ي الدرباويه???? هذا قعد يغلط علي امهاتكم ????????????,hate
5066,@adam_A48 @Lr3Bx انت تضحك على من يالفلسطيني صدام اعتذر للكويت !! الشي الوحيد الي ما اعتذر عنه صدام هو غزوه الكويت وحتى عندما سأل شتم الكويتين وقال حقوق تاريخيه نزل العراقي لاسترجاعها وصدام حاكمه العراقيين على كل جرائمه الا غزو الكويت ..انتم الان في وضع المسكنه ولو صار للكويت شي راح تعودون,not_applicable
1326,: : ليس ذاك الشيء الذي تبحث عنه وقت فراغك ان احببت بصدق ستجد نفسك مع من تحب طيله العمر,hope
7301,ما كانَ ظنّي فيك مولايَ أنْ تبلغَ في الهجرِ إلى ما أرى فهل تُرى يرجع غصن الّلقا بَعدَ التنائي نَضِراً أخضرا ويشتكي القَلبُ صباباتِه ويخبرُ الطّرف بما قد جرَى,not_applicable
475,iu ايه ناويه بس خايفه الصراحه مدري وش فيني,not_applicable
2810,RT @bonifacio_maira: زوجين عربيين سعداء يحبون بعضهم البعض - الجزء الأول #sَُex #seَُxy #dun #سـكـــسًْ #سِِكُسْ_كتَاب,not_applicable
8495,@hameedaghaffar هذا واحد حاقد اخواني يتكلم عن قائد ابادهم اباده حقيقية ومنعهم من إقامة مشروعهم التوسعي الذي رسم له !!! الرئيس السيسي شخصية سياسية وعسكرية حافظ على مصر من الضياع بيد هؤلاء المجرمين .,not_applicable
1651,كلّنا يا ابنَ حُديج لكَ في العلم خوَل غير أنّ الطبّ أولى بكَ من كل عمَل أنتَ فيه فيلسوفٌ وبصيرٌ وبالعِلَل فلِمَ الأير خفيفٌ فإذا قامَ ثقل فإذا أفرغ ما في هِ تدلّى وذبَل حادثٌ ذلك فيهِ أم قديمٌ لم يزل ولمَ الرهزُ لذيذٌ عند تكرار العمل فإذا اللذةُ تمّت نكسَ الأير وكَل,hope
9459,سحب فيدال و هوميلز والله خطير عثمان ديمبلي لاعب موهوب😍 دورتموند بايرن,not_applicable
1169,لَم تُبَلِّغنِيَ السَعادَةَ بَعدُ قُبلَةٌ إِنَّما وِصالِيَ وَعدُ مُخلِفٌ يَخطَفُ القُلوبَ بِطَرفٍ عازِمٍ ما لَهُ مِنَ الغَدرِ بُدُّ,not_applicable
2528,. أُحِبُّ الاِلْتِزَامَ الشَّدِيدَ إِلَى الْحَدِّ الَّذِي أَشْعُرُ فِيهِ أَنَّنِي أَسْتَطِيعُ أَنْ أَرَى نَفْسِي بِصِدْقٍ أَتَزَوَّجُ هَذَا الشَّخْصَ وَلَسْتُ مِنْ مُحِبِّي الْجِنْسِ الْعَرَضِيِّ أَوِ الْجِنْسِ بِدُونِ حُبٍّ أَوْ أَيِّ مِنْ ذَلِكَ، هَلْ يَجِبُ أَنْ يَكُونَ شَرِيكُكَ أَطْوَلَ مِنْكَ.,not_applicable
1206,عبد الرحمن الجلادي وعبد الرحمن الصباغ اخدوا حكم 15 سنه عسكري !! مفيش كلام يتقال والله ..ربنا يصبرهم ويصبر اهلهم !,hope
6256,@EdyCohen مسكين كسرت خاطري تظن إنك تنحدر من يهود الجزيرة؟!! لا إنت منهم ولا يدرون عنك إنت ساقط لاقط شوف أصلك من وين جاي !!!!!,hate
7652,ماما خايفه اني ادخل دورات اخراج واترك الطب .,not_applicable
5469,@ayedalmanna1 الأشقاء أشقياء حرروا الكويت وساعدوا الغرب ع احتلال العراق وتسليمه لأيران التي لن ترحمكم إذا لعبتم بأذيالكم أيها الأعراب #عقول_متصحرة,hate
9238,@alamudi_khalid رضعوا من كلبه وحده هههههه,not_applicable
431,@Binshflout888 و الله يا العمري اكاد اجزم انك انت الفارسي و الحوثي و المطيه,not_applicable
7433,gamaal: احمد عادل ،انت برنس✌ يارب تكمل علي كده وتفضل قد المسئوليه👌 يلا افريقيا,hope
867,اه يا بلد الزبيره واخدينها عوم والمنايك راكبين فلايك,hate
2974,mee1: الحُب بِلا عناق نفاق .!,not_applicable
5236,قطر داخله الاوليمبياد بـ 25 لاعب ، اللي عايز يسرق قطر يستغل الفرصه دي البلد كلها في البرازيل 😂,not_applicable
5093,شغلت قلبي عن الدنيا ولذتها فانت والقلب شيء غير مفترق وما تطابقت الاحداق من سنه الا وجدتك بين الجفن والحدق سمنون المحب دبي الامارات,hope
5433,@ghawi2005 @Columbuos الاردني هذا لو تسئل عن اصله وفصله تلقاه يهودي متجنس وعميل ومصيرهم ان شاء الله مصير لبنان ابو سلمان يعرف كيف يعرف الخونه احجامهم,hate
541,الحراميه في البرازيل دا موسم السرقه بتاعهم دلوقتي مافيش عدل وبيتداس ع الغلابه هناك عشان الاوليمبياد تطلع باحلي صوره بس فيه قذاره فالموضوع,hate
5195,@halgawi عباس صهيوني الكثر صهينه من الصهاينه الولاولاه للصهاينه ماصارملياردير ولااحد يسل من أين جمع المليارات,hate
1132,ربنا معاها و معاهم و يصبرهم,hope
9683,@salim_Aljomaili حجة القنادر الله طيح حضك وحض المنغولي وكل بعثي نكس,not_applicable
4501,ولا اي كلمه اتقالت في يوم ما بين اتنين تسوي حلاوه كلمه منك قولتهالي,hope
6354,لا شي جديد، سوي ان : اعمارنا تزيد .. ولازلنا في حق ربنا مُقصِرين ..,not_applicable
9188,وَقائِلٍ لِيَ قَولاً ما مِثلُهُ لي يُقالُ لِمَ لَيسَ تَخضِبُ قُل لي وَفي الخِطابَ جَمالُ فَقُلتُ حَتّى تَراني وَلي شَبابٌ مُحالُ أَخافُ أَن تَتَلَهّى بِيَ النِسا وَالرِجالُ,not_applicable
3390,انا ليا مين غيرك وهعيش لمين غيرك,hope
3888,سبب السعار الفرنسي 🇲🇫 اتجاه المغرب 🇲🇦 ... و سعار أذنابها 🇩🇿 ... https://t.co/V4Jg3CCQ8f,not_applicable
